Age,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,IncomePerYearWorked,TenureRatio,ManagerStability,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes
51,1178,14,2,3,87,3,2,4,4936,14862,4,11,3,3,1,18,2,2,7,7,0,7,259.7894736842105,0.3684210526315789,0.875,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
53,1168,24,4,1,66,3,3,1,10448,5843,6,13,3,2,0,15,2,2,2,2,2,2,653.0,0.125,0.6666666666666666,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
43,177,8,3,1,55,3,2,2,4765,23814,4,21,4,3,1,4,2,4,1,0,0,0,953.0,0.2,0.0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
29,746,24,3,3,45,4,1,1,1091,10642,1,17,3,4,0,1,3,3,1,0,0,0,545.5,0.5,0.0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
32,430,24,4,1,80,3,2,4,5309,21146,1,15,3,4,2,10,2,3,10,8,4,7,482.6363636363636,0.9090909090909091,0.6363636363636364,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
28,1434,5,4,3,50,3,1,3,3441,11179,1,13,3,3,0,2,3,2,2,2,2,2,1147.0,0.6666666666666666,0.6666666666666666,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1
27,135,17,4,4,51,3,1,3,2394,25681,1,13,3,4,0,8,2,3,8,2,7,7,266.0,0.8888888888888888,0.7777777777777778,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
35,944,1,3,3,92,3,3,3,8789,9096,1,14,3,1,0,10,3,4,10,7,0,8,799.0,0.9090909090909091,0.7272727272727273,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
42,932,1,2,4,43,2,2,4,6062,4051,9,13,3,4,1,8,4,3,4,3,0,2,673.5555555555555,0.4444444444444444,0.4,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
34,1354,5,3,3,45,2,3,1,11631,5615,2,12,3,4,0,14,6,3,11,10,5,8,775.4,0.7333333333333333,0.6666666666666666,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
25,141,3,1,3,98,3,2,1,4194,14363,1,18,3,4,0,5,3,3,5,3,0,3,699.0,0.8333333333333334,0.5,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1
34,1346,19,2,2,93,3,1,4,2661,8758,0,11,3,3,1,3,2,3,2,2,1,2,665.25,0.5,0.6666666666666666,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
27,798,6,4,1,66,2,1,3,2187,5013,0,12,3,3,2,6,5,2,5,3,0,3,312.42857142857144,0.7142857142857143,0.5,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
34,234,9,4,4,93,3,2,1,5346,6208,4,17,3,3,1,11,3,2,7,1,0,7,445.5,0.5833333333333334,0.875,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
33,813,14,3,3,58,3,1,4,2436,22149,5,13,3,3,1,8,2,1,5,4,0,4,270.6666666666667,0.5555555555555556,0.6666666666666666,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1
27,1302,19,3,4,67,2,1,1,4066,16290,1,11,3,1,2,7,3,3,7,7,0,7,508.25,0.875,0.875,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
35,982,1,4,4,58,2,1,3,2258,16340,6,12,3,2,1,10,2,3,8,0,1,7,205.27272727272728,0.7272727272727273,0.7777777777777778,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
35,662,1,5,3,94,3,3,2,7295,11439,1,13,3,1,2,10,3,3,10,8,0,6,663.1818181818181,0.9090909090909091,0.5454545454545454,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
23,977,10,3,4,45,4,1,3,2073,12826,2,16,3,4,1,4,2,3,2,2,2,2,414.6,0.4,0.6666666666666666,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
45,538,1,4,1,66,3,3,2,7441,20933,1,12,3,1,3,10,4,3,10,8,7,7,676.4545454545455,0.9090909090909091,0.6363636363636364,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
31,307,29,2,3,71,2,1,2,3479,11652,0,11,3,2,0,6,2,4,5,4,1,4,497.0,0.7142857142857143,0.6666666666666666,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
47,1162,1,1,3,98,3,3,2,11957,17231,0,18,3,1,2,14,3,1,13,8,5,12,797.1333333333333,0.8666666666666667,0.8571428571428571,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
46,488,2,3,3,75,1,4,2,16872,14977,3,12,3,2,1,28,2,2,7,7,7,7,581.7931034482758,0.2413793103448276,0.875,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
42,916,17,2,4,82,4,2,1,6545,23016,3,13,3,3,0,10,1,3,3,2,0,2,595.0,0.2727272727272727,0.5,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
35,662,18,4,4,67,3,2,3,4614,23288,0,18,3,3,1,5,0,2,4,2,3,2,769.0,0.6666666666666666,0.4,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
55,1311,2,3,3,97,3,4,4,16659,23258,2,13,3,3,0,30,2,3,5,4,1,2,537.3870967741935,0.16129032258064516,0.3333333333333333,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
34,648,11,3,3,56,2,2,2,4490,21833,4,11,3,4,2,14,5,4,10,9,1,8,299.3333333333333,0.6666666666666666,0.7272727272727273,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
45,193,6,4,4,52,3,3,1,13245,15067,4,14,3,2,0,17,3,4,0,0,0,0,735.8333333333334,0.0,0.0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1
32,1146,15,4,3,34,3,2,4,6667,16542,5,18,3,2,1,9,6,3,5,1,1,2,666.7,0.5,0.3333333333333333,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,770,5,3,3,84,3,4,2,14026,17588,1,11,3,2,1,33,2,3,33,9,0,10,412.52941176470586,0.9705882352941176,0.29411764705882354,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
30,1400,3,3,3,53,3,1,4,2097,16734,4,15,3,3,1,9,3,1,5,3,1,4,209.7,0.5,0.6666666666666666,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
37,1252,19,2,1,32,3,3,2,7642,4814,1,13,3,4,0,10,2,3,10,0,0,9,694.7272727272727,0.9090909090909091,0.8181818181818182,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1
34,1003,2,2,4,95,3,2,3,4033,15834,2,11,3,4,0,5,3,2,3,2,0,2,672.1666666666666,0.5,0.5,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
54,157,10,3,3,77,3,2,1,4440,25198,6,19,3,4,0,9,3,3,5,2,1,4,444.0,0.5,0.6666666666666666,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1
49,1475,28,2,1,97,2,2,1,4284,22710,3,20,4,1,0,20,2,3,4,3,1,3,204.0,0.19047619047619047,0.6,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
28,773,6,3,3,39,2,1,3,2703,22088,1,14,3,4,1,3,2,3,3,1,0,2,675.75,0.75,0.5,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
38,437,16,3,2,90,3,2,2,4198,16379,2,12,3,2,0,8,5,4,3,2,1,2,466.44444444444446,0.3333333333333333,0.5,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
26,1357,25,3,1,48,1,1,3,2293,10558,1,12,3,3,0,1,2,2,1,0,0,1,1146.5,0.5,0.5,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
26,786,7,3,4,76,3,1,4,2570,11925,1,20,4,3,0,7,5,3,7,7,5,7,321.25,0.875,0.875,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
31,561,3,3,4,33,3,1,3,4084,4156,1,12,3,1,0,7,2,1,7,2,7,7,510.5,0.875,0.875,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
32,495,10,3,3,64,3,3,4,11244,21072,2,25,4,2,0,10,5,4,5,2,0,0,1022.1818181818181,0.45454545454545453,0.0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
40,759,2,2,4,46,3,2,2,5715,22553,7,12,3,3,2,8,5,3,5,4,1,3,635.0,0.5555555555555556,0.5,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
58,848,23,4,1,88,3,1,3,2372,26076,1,12,3,4,2,2,3,3,2,2,2,2,790.6666666666666,0.6666666666666666,0.6666666666666666,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
42,810,23,5,1,44,3,4,4,15992,15901,2,14,3,2,0,16,2,3,1,0,0,0,940.7058823529412,0.058823529411764705,0.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
34,1107,9,4,1,52,3,1,3,2742,3072,1,15,3,4,0,2,0,3,2,2,2,2,914.0,0.6666666666666666,0.6666666666666666,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
40,630,4,4,3,67,2,3,4,10855,8552,7,11,3,1,1,15,2,2,12,11,2,11,678.4375,0.75,0.8461538461538461,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
34,511,3,2,4,32,1,2,4,6029,25353,5,12,3,1,0,6,3,3,2,2,2,2,861.2857142857143,0.2857142857142857,0.6666666666666666,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
28,280,1,2,3,43,3,1,4,2706,10494,1,15,3,2,1,3,2,3,3,2,2,2,676.5,0.75,0.5,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
40,530,1,4,3,78,2,4,2,13503,14115,1,22,4,4,1,22,3,2,22,3,11,11,587.0869565217391,0.9565217391304348,0.4782608695652174,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
32,588,8,2,3,65,2,2,2,5228,24624,1,11,3,4,0,13,2,3,13,12,11,9,373.42857142857144,0.9285714285714286,0.6428571428571429,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
48,1236,1,4,4,40,2,4,1,15402,17997,7,11,3,1,1,21,3,1,3,2,0,2,700.0909090909091,0.13636363636363635,0.5,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
36,607,7,3,1,83,4,2,1,4639,2261,2,16,3,4,1,17,2,2,15,7,6,13,257.72222222222223,0.8333333333333334,0.8125,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
42,926,21,2,3,36,3,2,3,5265,16439,2,16,3,2,1,11,5,3,5,3,0,2,438.75,0.4166666666666667,0.3333333333333333,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
58,781,2,1,4,57,2,1,4,2380,13384,9,14,3,4,1,3,3,2,1,0,0,0,595.0,0.25,0.0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
34,1381,4,4,3,72,3,2,3,6538,12740,9,15,3,1,1,6,3,3,3,2,1,2,934.0,0.42857142857142855,0.5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
34,1157,5,2,2,57,2,2,4,3986,11912,1,14,3,3,1,15,3,4,15,10,4,13,249.125,0.9375,0.8125,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
41,642,1,3,4,76,3,1,4,2782,21412,3,22,4,1,1,12,3,3,5,3,1,0,214.0,0.38461538461538464,0.0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
35,735,6,1,3,66,3,1,3,3506,6020,0,14,3,4,0,4,3,3,3,2,2,2,701.2,0.6,0.5,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
30,1275,28,2,4,64,3,2,4,5775,11934,1,13,3,4,2,11,2,3,10,8,1,9,481.25,0.8333333333333334,0.8181818181818182,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
26,652,7,3,3,100,4,1,1,3578,23577,0,12,3,4,0,8,2,3,7,7,0,7,397.55555555555554,0.7777777777777778,0.875,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
29,1107,28,4,3,93,3,1,4,2514,26968,4,22,4,1,1,11,1,3,7,5,1,7,209.5,0.5833333333333334,0.875,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
41,509,7,2,2,43,4,1,3,3376,18863,1,13,3,3,0,10,3,3,10,6,0,8,306.90909090909093,0.9090909090909091,0.7272727272727273,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
55,836,2,4,2,98,2,1,4,2662,7975,8,20,4,2,1,19,2,4,5,2,0,4,133.1,0.25,0.6666666666666666,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
54,821,5,2,1,86,3,5,1,19406,8509,4,11,3,3,1,24,4,2,4,2,1,2,776.24,0.16,0.4,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
39,466,1,1,4,65,2,4,4,12742,7060,1,16,3,3,1,21,3,3,21,6,11,8,579.1818181818181,0.9545454545454546,0.36363636363636365,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
31,523,2,3,2,94,3,1,4,3722,21081,6,13,3,3,1,7,2,1,2,2,2,2,465.25,0.25,0.6666666666666666,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
44,921,2,3,3,96,4,3,4,7879,14810,1,19,3,2,1,9,2,3,8,7,6,7,787.9,0.8,0.7777777777777778,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
36,530,3,1,3,51,2,3,4,10325,5518,1,11,3,1,1,16,6,3,16,7,3,7,607.3529411764706,0.9411764705882353,0.4117647058823529,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
29,1401,6,1,2,54,3,1,4,3131,26342,1,13,3,1,1,10,5,3,10,8,0,8,284.6363636363636,0.9090909090909091,0.7272727272727273,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
41,802,9,1,3,96,3,3,3,8189,21196,3,13,3,3,1,12,2,3,9,7,0,7,629.9230769230769,0.6923076923076923,0.7,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
52,956,6,2,4,78,3,2,1,5577,22087,3,12,3,2,2,18,3,3,10,9,6,9,293.5263157894737,0.5263157894736842,0.8181818181818182,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
28,103,24,3,3,50,2,1,3,2028,12947,5,14,3,2,0,6,4,3,4,2,0,3,289.7142857142857,0.5714285714285714,0.6,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1
40,676,9,4,4,86,3,1,1,2018,21831,3,14,3,2,0,15,3,1,5,4,1,0,126.125,0.3125,0.0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
59,1435,25,3,1,99,3,3,1,7637,2354,7,11,3,4,0,28,3,2,21,16,7,9,263.3448275862069,0.7241379310344828,0.4090909090909091,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
45,192,10,2,1,69,3,1,4,2654,9655,3,21,4,4,2,8,3,2,2,2,0,2,294.8888888888889,0.2222222222222222,0.6666666666666666,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
53,1436,6,2,2,34,3,2,3,2306,16047,2,20,4,4,1,13,3,1,7,7,4,5,164.71428571428572,0.5,0.625,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
46,377,9,3,1,52,3,3,4,10096,15986,4,11,3,1,1,28,1,4,7,7,4,3,348.13793103448273,0.2413793103448276,0.375,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
40,1171,10,4,4,46,4,1,3,2213,22495,3,13,3,3,1,10,3,3,7,7,1,7,201.1818181818182,0.6363636363636364,0.875,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
31,182,8,5,1,93,3,4,2,16422,8847,3,11,3,3,0,9,3,4,3,2,1,0,1642.2,0.3,0.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
42,555,26,3,3,77,3,4,2,13525,14864,5,14,3,4,1,23,2,4,20,4,4,8,563.5416666666666,0.8333333333333334,0.38095238095238093,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
60,696,7,4,2,52,4,2,4,5220,10893,0,18,3,2,1,12,3,3,11,7,1,9,401.53846153846155,0.8461538461538461,0.75,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
40,1124,1,2,2,57,1,2,4,7457,13273,2,22,4,3,3,6,2,2,4,3,0,2,1065.2857142857142,0.5714285714285714,0.4,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1
19,1181,3,1,2,79,3,1,2,1483,16102,1,14,3,4,0,1,3,3,1,0,0,0,741.5,0.5,0.0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
26,1349,23,3,1,90,3,1,4,2886,3032,1,22,4,2,2,3,3,1,3,2,0,2,721.5,0.75,0.5,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
45,805,4,2,3,57,3,2,2,4447,23163,1,12,3,2,0,9,5,2,9,7,0,8,444.7,0.9,0.8,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
50,1207,28,1,4,74,4,1,3,3221,3297,1,11,3,3,3,20,3,3,20,8,3,8,153.38095238095238,0.9523809523809523,0.38095238095238093,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1
29,115,13,3,1,51,3,2,2,5765,17485,5,11,3,1,0,7,4,1,5,3,0,0,720.625,0.625,0.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
28,1476,16,2,2,68,4,2,1,5661,4824,0,19,3,3,0,9,2,3,8,3,0,7,566.1,0.8,0.7777777777777778,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
40,902,26,2,3,92,2,2,4,4422,21203,3,13,3,4,1,16,3,1,1,1,0,0,260.11764705882354,0.058823529411764705,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1
32,1184,1,3,3,70,2,1,2,2332,3974,6,20,4,3,0,5,3,3,3,0,0,2,388.6666666666667,0.5,0.5,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
59,1089,1,2,2,66,3,3,4,11904,11038,3,14,3,3,1,14,1,1,6,4,0,4,793.6,0.4,0.5714285714285714,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1
32,1373,5,4,4,56,2,2,4,9679,10138,8,24,4,2,0,8,1,3,1,0,0,0,1075.4444444444443,0.1111111111111111,0.0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
40,300,26,3,3,74,3,2,1,8396,22217,1,14,3,2,1,8,3,2,7,7,7,5,932.8888888888889,0.7777777777777778,0.625,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
33,775,4,3,4,90,3,2,2,3055,6194,5,15,3,4,2,11,2,2,9,8,1,7,254.58333333333334,0.75,0.7,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
36,635,10,4,2,32,3,3,4,9980,15318,1,14,3,4,0,10,3,2,10,3,9,7,907.2727272727273,0.9090909090909091,0.6363636363636364,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
19,645,9,2,3,54,3,1,1,2552,7172,1,25,4,3,0,1,4,3,1,1,0,0,1276.0,0.5,0.0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
37,1470,10,3,2,71,3,1,2,3936,9953,1,11,3,1,1,8,2,1,8,4,7,7,437.3333333333333,0.8888888888888888,0.7777777777777778,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
39,412,13,4,3,94,2,4,2,17123,17334,6,13,3,4,2,21,4,3,19,9,15,2,778.3181818181819,0.8636363636363636,0.1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
33,553,5,4,4,74,3,3,2,11878,23364,6,11,3,2,2,12,2,3,10,6,8,8,913.6923076923077,0.7692307692307693,0.7272727272727273,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
30,855,7,4,4,73,3,2,1,4779,12761,7,14,3,2,2,8,3,3,3,2,0,2,531.0,0.3333333333333333,0.5,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
31,202,8,3,1,34,2,1,2,1261,22262,1,12,3,3,0,1,3,4,1,0,0,0,630.5,0.5,0.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
26,921,1,1,1,66,2,1,3,2007,25265,1,13,3,3,2,5,5,3,5,3,1,3,334.5,0.8333333333333334,0.5,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
40,1194,2,4,3,98,3,1,3,2001,12549,2,14,3,2,3,20,2,3,5,3,0,2,95.28571428571429,0.23809523809523808,0.3333333333333333,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
36,711,5,4,2,42,3,3,1,8008,22792,4,12,3,3,2,9,6,3,3,2,0,2,800.8,0.3,0.5,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25,1356,10,4,3,57,3,2,4,4950,20623,0,14,3,2,0,5,4,3,4,3,1,1,825.0,0.6666666666666666,0.2,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
33,1141,1,3,3,42,4,2,1,5376,3193,2,19,3,1,2,10,3,3,5,3,1,3,488.72727272727275,0.45454545454545453,0.5,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
43,1291,15,2,3,65,2,4,3,17603,3525,1,24,4,1,1,14,3,3,14,10,6,11,1173.5333333333333,0.9333333333333333,0.7333333333333333,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
40,593,9,4,2,88,3,3,3,13499,13782,9,17,3,3,0,20,3,2,18,7,2,13,642.8095238095239,0.8571428571428571,0.6842105263157895,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
45,336,26,3,1,52,2,2,1,4385,24162,1,15,3,1,1,10,2,3,10,7,4,5,398.6363636363636,0.9090909090909091,0.45454545454545453,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
32,1474,11,4,4,60,4,2,3,4707,23914,8,12,3,4,0,6,2,3,4,2,1,2,672.4285714285714,0.5714285714285714,0.4,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
29,1246,19,3,3,77,2,2,3,8620,23757,1,14,3,3,2,10,3,3,10,7,0,4,783.6363636363636,0.9090909090909091,0.36363636363636365,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
38,1444,1,4,4,88,3,1,2,2991,5224,0,11,3,2,1,7,2,3,6,2,1,2,373.875,0.75,0.2857142857142857,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1
24,984,17,2,4,97,3,1,2,2210,3372,1,13,3,1,1,1,3,1,1,0,0,0,1105.0,0.5,0.0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
25,240,5,3,3,46,2,2,3,5744,26959,1,11,3,4,0,6,1,3,6,4,0,3,820.5714285714286,0.8571428571428571,0.42857142857142855,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
30,305,16,3,3,58,4,2,3,5294,9128,3,16,3,3,1,10,3,3,7,0,1,7,481.27272727272725,0.6363636363636364,0.875,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
35,1395,9,4,2,48,3,2,3,5098,18698,1,19,3,2,0,10,5,3,10,7,0,8,463.45454545454544,0.9090909090909091,0.7272727272727273,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
55,436,2,1,3,37,3,2,4,5160,21519,4,16,3,3,0,12,3,2,9,7,7,3,396.9230769230769,0.6923076923076923,0.3,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
35,853,18,5,2,71,3,3,1,9069,11031,1,22,4,4,1,9,3,2,9,8,1,8,906.9,0.9,0.8,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
33,350,5,3,4,34,3,1,3,2851,9150,1,13,3,2,0,1,2,3,1,0,0,0,1425.5,0.5,0.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
33,516,8,5,4,69,3,2,3,6388,22049,2,17,3,1,0,14,6,3,0,0,0,0,425.8666666666667,0.0,0.0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
35,737,10,3,4,55,2,3,1,10306,21530,9,17,3,3,0,15,3,3,13,12,6,0,644.125,0.8125,0.0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
32,1109,29,4,4,69,3,1,3,4025,11135,9,12,3,2,0,10,2,3,8,7,7,7,365.90909090909093,0.7272727272727273,0.7777777777777778,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
58,1272,5,3,3,37,2,3,2,10552,9255,2,13,3,4,1,24,3,3,6,0,0,4,422.08,0.24,0.5714285714285714,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
